mesydaq Position Calibration File
position data: 1 row title, mapped pixel and occupancy in columns
bin	pix[0]	occ[0]	pix[1]	occ[1]	pix[2]	occ[2]	pix[3]	occ[3]	pix[4]	occ[4]	pix[5]	occ[5]	pix[6]	occ[6]	pix[7]	occ[7]	pix[8]	occ[8]	pix[9]	occ[9]	pix[10]	occ[10]	pix[11]	occ[11]	pix[12]	occ[12]	pix[13]	occ[13]	pix[14]	occ[14]	pix[15]	occ[15]	pix[16]	occ[16]	pix[17]	occ[17]	pix[18]	occ[18]	pix[19]	occ[19]	pix[20]	occ[20]	pix[21]	occ[21]	pix[22]	occ[22]	pix[23]	occ[23]	pix[24]	occ[24]	pix[25]	occ[25]	pix[26]	occ[26]	pix[27]	occ[27]	pix[28]	occ[28]	pix[29]	occ[29]	pix[30]	occ[30]	pix[31]	occ[31]	pix[32]	occ[32]	pix[33]	occ[33]	pix[34]	occ[34]	pix[35]	occ[35]	pix[36]	occ[36]	pix[37]	occ[37]	pix[38]	occ[38]	pix[39]	occ[39]	pix[40]	occ[40]	pix[41]	occ[41]	pix[42]	occ[42]	pix[43]	occ[43]	pix[44]	occ[44]	pix[45]	occ[45]	pix[46]	occ[46]	pix[47]	occ[47]	pix[48]	occ[48]	pix[49]	occ[49]	pix[50]	occ[50]	pix[51]	occ[51]	pix[52]	occ[52]	pix[53]	occ[53]	pix[54]	occ[54]	pix[55]	occ[55]	pix[56]	occ[56]	pix[57]	occ[57]	pix[58]	occ[58]	pix[59]	occ[59]	pix[60]	occ[60]	pix[61]	occ[61]	pix[62]	occ[62]	pix[63]	occ[63]	pix[64]	occ[64]	pix[65]	occ[65]	pix[66]	occ[66]	pix[67]	occ[67]	pix[68]	occ[68]	pix[69]	occ[69]	pix[70]	occ[70]	pix[71]	occ[71]	pix[72]	occ[72]	pix[73]	occ[73]	pix[74]	occ[74]	pix[75]	occ[75]	pix[76]	occ[76]	pix[77]	occ[77]	pix[78]	occ[78]	pix[79]	occ[79]	pix[80]	occ[80]	pix[81]	occ[81]	pix[82]	occ[82]	pix[83]	occ[83]	pix[84]	occ[84]	pix[85]	occ[85]	pix[86]	occ[86]	pix[87]	occ[87]	pix[88]	occ[88]	pix[89]	occ[89]	pix[90]	occ[90]	pix[91]	occ[91]	pix[92]	occ[92]	pix[93]	occ[93]	pix[94]	occ[94]	pix[95]	occ[95]	pix[96]	occ[96]	pix[97]	occ[97]	pix[98]	occ[98]	pix[99]	occ[99]	pix[100]	occ[100]	pix[101]	occ[101]	pix[102]	occ[102]	pix[103]	occ[103]	pix[104]	occ[104]	pix[105]	occ[105]	pix[106]	occ[106]	pix[107]	occ[107]	pix[108]	occ[108]	pix[109]	occ[109]	pix[110]	occ[110]	pix[111]	occ[111]	pix[112]	occ[112]	pix[113]	occ[113]	pix[114]	occ[114]	pix[115]	occ[115]	pix[116]	occ[116]	pix[117]	occ[117]	pix[118]	occ[118]	pix[119]	occ[119]	pix[120]	occ[120]	pix[121]	occ[121]	pix[122]	occ[122]	pix[123]	occ[123]	pix[124]	occ[124]	pix[125]	occ[125]	pix[126]	occ[126]	pix[127]	occ[127]	
539	74	1	73	1	73	1	73	1	73	1	72	1	72	1	72	0.499673	73	1	73	1	73	1	73	1	73	1	73	1	72	1	73	1	73	1	73	1	73	1	72	1	73	1	73	1	72	1	73	1	72	0.786713	72	0.872596	72	1	72	1	72	1	72	1	72	1	72	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	0.325898	73	0.985515	73	1	72	1	73	1	73	1	73	1	73	1	73	0.991298	73	1	73	1	73	1	73	1	73	1	73	1	73	1	72	0.883696	73	1	73	1	72	1	72	1	73	1	73	1	73	1	73	1	73	1	73	1	72	1	73	1	73	1	73	1	74	1	73	0.288354	73	0.875619	73	1	72	0.368711	73	1	73	1	73	1	73	1	73	1	73	1	73	1	72	1	73	1	73	1	73	1	73	1	73	1	73	1	72	0.756597	73	1	72	1	73	1	73	1	73	1	73	1	73	1	73	1	72	1	73	1	73	1	72	1	72	0.715223	72	1	72	0.218357	73	1	72	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	72	0.93528	73	1	73	1	73	1	73	1	72	0.16176	72	0.274694	73	1	72	1	72	1	
540	74	1	73	1	73	1	73	1	73	1	72	0.612083	72	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	72	0.135639	73	1	73	1	72	0.826791	73	1	73	1	73	1	72	1	72	0.756189	72	0.496098	72	1	72	1	72	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	74	1	74	1	73	1	72	1	73	1	73	1	73	1	73	1	74	1	73	0.435162	73	0.489778	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	72	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	74	1	74	1	74	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	72	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	72	1	73	1	73	1	72	0.835197	73	1	72	0.3126	73	1	73	1	72	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	72	0.685009	72	1	
541	74	1	73	1	73	1	73	1	73	1	73	1	72	0.804944	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	72	0.126467	72	1	72	0.797413	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	74	1	74	1	73	1	72	0.179203	73	1	73	1	73	1	73	1	74	1	74	1	74	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	72	0.55648	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	0.196696	73	0.0669619	74	1	74	1	74	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	0.488266	73	1	72	0.916979	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	72	0.747516	73	1	73	1	73	1	73	1	73	1	73	1	73	1	72	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	72	0.270013	
542	74	1	73	1	73	0.281266	73	0.302838	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	72	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	0.959359	73	1	73	1	73	1	74	1	74	1	73	1	73	1	73	0.704362	73	0.529116	73	1	73	1	74	1	74	1	74	1	73	0.706478	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	74	1	74	1	74	1	74	1	74	1	73	1	73	1	73	1	73	1	73	1	73	1	74	1	74	1	73	1	73	1	73	1	73	0.942907	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	72	0.681191	73	1	73	1	73	0.0365974	73	1	73	1	73	1	73	1	73	1	73	1	74	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	
543	74	1	73	0.867548	74	1	74	1	73	1	73	1	73	1	73	1	73	0.953322	73	0.224695	73	1	73	1	73	1	73	1	73	1	73	0.846503	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	72	1	73	1	73	0.354052	73	1	73	1	73	1	73	1	73	0.590276	73	1	74	1	73	0.920578	73	0.304557	73	1	74	1	74	1	73	1	73	1	74	1	74	1	73	0.179634	73	1	74	1	74	1	74	1	74	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	74	1	74	1	74	1	74	1	74	1	74	1	73	1	73	0.46866	73	0.976027	73	1	73	0.243954	74	1	74	1	73	1	73	1	73	1	74	1	73	1	73	1	73	0.275328	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	0.937318	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	74	1	74	1	73	0.0773768	73	0.308865	73	1	73	1	73	1	74	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	
544	74	0.723973	74	1	74	1	74	1	73	1	73	1	73	1	73	1	74	1	74	1	74	1	73	1	73	0.264124	73	0.197676	73	1	74	1	73	0.0877914	73	0.129554	73	0.402452	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	72	0.738936	73	1	74	1	73	0.00588962	73	1	73	0.619456	73	0.661251	74	1	73	1	74	1	74	1	74	1	73	0.23558	74	1	74	1	73	0.189997	73	1	74	1	74	1	74	1	73	1	74	1	74	1	74	1	74	1	73	0.520798	73	0.852619	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	0.562299	73	0.720644	73	0.845586	73	0.756798	73	1	73	1	73	1	73	0.766406	74	1	74	1	74	0.977425	74	1	74	1	74	1	73	1	74	1	74	1	73	1	74	1	74	1	74	1	73	0.367051	73	1	73	1	74	1	73	1	73	0.971953	74	1	73	1	73	1	73	0.491667	73	1	73	0.230329	73	0.574668	73	0.830633	73	0.0118779	73	0.0650232	74	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	0.209668	74	1	74	1	74	1	74	1	73	0.387227	73	1	73	0.542333	74	1	73	1	73	0.367103	73	1	73	1	73	1	73	1	73	1	
545	75	1	74	1	74	1	74	1	73	0.207554	73	1	73	1	73	1	74	1	74	1	74	1	73	0.835493	74	1	74	1	73	1	74	1	74	1	74	1	74	1	73	1	74	1	73	0.973947	73	1	73	0.853568	73	1	73	1	73	1	73	1	73	1	73	1	73	1	73	1	74	1	74	1	73	0.775199	74	1	74	1	74	1	73	0.981003	74	1	74	1	74	1	74	1	74	1	74	1	74	1	73	1	74	1	74	1	74	1	73	0.432746	74	1	74	1	74	1	74	1	74	1	74	1	73	0.393064	73	0.560124	73	1	73	0.911973	73	0.405446	73	1	73	1	74	1	74	1	74	1	74	1	73	0.991784	73	0.167518	73	1	74	1	74	1	74	1	75	1	74	1	74	1	74	1	73	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	73	1	73	1	74	1	73	0.367602	74	1	74	1	73	0.478275	73	1	74	1	73	1	74	1	74	1	74	1	74	1	74	1	74	1	73	1	74	1	74	1	73	1	73	1	73	1	73	1	73	1	73	1	73	0.656463	74	1	74	1	74	1	74	1	74	1	74	1	73	1	74	1	74	1	73	0.111638	74	1	73	1	73	1	73	0.790917	73	1	73	1	
546	75	1	74	1	74	1	74	1	74	1	73	1	73	1	73	0.385417	74	1	74	1	74	1	74	1	74	1	74	1	73	0.977724	74	1	74	1	74	1	74	1	73	1	74	1	74	1	73	1	74	1	73	0.695311	73	0.800994	73	1	73	1	73	1	73	1	73	1	73	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	0.214857	74	0.866731	74	1	73	1	74	1	74	1	74	1	74	1	74	0.86453	74	1	74	1	74	1	74	1	74	1	74	1	74	1	73	0.74532	74	1	74	1	73	1	73	0.945309	74	1	74	1	74	1	74	1	74	1	74	1	73	1	74	1	74	1	74	1	75	1	74	0.14069	74	0.714748	74	1	73	0.291033	74	1	74	1	74	1	74	1	74	1	74	1	74	1	73	1	74	1	74	1	74	1	74	1	74	1	74	1	73	0.59271	74	1	73	1	74	1	74	1	74	1	74	1	74	1	74	1	73	1	74	1	74	1	73	1	73	0.623303	73	1	73	0.139614	74	1	73	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	73	0.846037	74	1	74	1	74	1	74	1	73	0.0623595	73	0.162499	74	1	73	1	73	1	
547	75	1	74	1	74	1	74	1	74	1	73	0.506543	73	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	73	0.00762317	74	1	74	1	73	0.747901	74	1	74	1	74	1	73	1	73	0.668124	73	0.4185	73	1	73	1	73	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	75	1	75	1	74	1	73	1	74	1	74	1	74	1	74	1	75	1	74	0.300319	74	0.367883	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	73	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	75	1	75	1	75	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	73	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	73	1	74	1	74	1	73	0.760222	74	1	73	0.234796	74	1	74	1	73	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	73	0.63826	73	1	
548	75	1	74	1	74	1	74	1	74	1	74	1	73	0.753518	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	73	0.0604464	73	1	73	0.742157	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	75	1	75	1	74	1	73	0.131597	74	1	74	1	74	1	74	1	75	1	75	1	75	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	73	0.522412	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	0.0258217	75	1	75	1	75	1	75	1	74	1	74	1	74	1	74	1	74	1	74	1	74	0.967557	74	0.340036	74	1	73	0.857657	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	73	0.674908	74	1	74	1	74	1	74	1	74	1	74	1	74	1	73	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	0.971489	74	1	74	1	74	1	74	1	74	1	74	1	73	0.150603	
549	75	1	74	1	74	0.158361	74	0.180138	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	73	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	0.849804	74	1	74	1	74	1	75	1	75	1	74	1	74	1	74	0.62353	74	0.403268	74	1	74	1	75	1	75	1	75	1	74	0.641461	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	75	1	75	1	75	1	75	1	75	1	74	0.919844	74	1	74	1	74	1	74	1	74	1	75	1	75	1	74	1	74	1	74	1	74	0.769675	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	73	0.658958	74	1	74	1	75	1	74	0.972412	74	1	74	1	74	1	74	1	74	1	75	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	
550	75	1	74	0.755221	75	1	75	1	74	1	74	1	74	1	74	1	74	0.81162	74	0.0825706	74	0.922063	74	1	74	1	74	1	74	1	74	0.696058	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	73	1	74	1	74	0.254654	74	1	74	1	74	1	74	1	74	0.490981	74	1	75	1	74	0.789517	74	0.192176	74	1	75	1	75	1	74	1	74	1	75	1	75	1	74	0.0690758	74	1	75	1	75	1	75	1	75	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	75	1	75	1	75	1	75	1	75	1	75	1	74	1	74	0.350887	74	0.827278	74	1	74	0.109852	75	1	75	1	74	1	74	1	74	1	75	1	74	1	74	1	74	0.134596	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	0.805495	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	75	1	75	1	75	1	74	0.161199	74	1	74	1	74	1	75	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	
551	75	0.535616	75	1	75	1	75	1	74	1	74	1	74	1	74	1	75	1	75	1	75	1	74	1	74	0.104524	74	0.0674211	74	1	75	1	75	1	75	1	74	0.257305	74	1	74	0.852783	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	73	0.728567	74	1	75	1	75	1	74	1	74	0.528448	74	0.561093	75	1	74	1	75	1	75	1	75	1	74	0.117698	75	1	75	1	74	0.0784502	74	1	75	1	75	1	75	1	74	1	75	1	75	1	75	1	75	1	74	0.411987	74	0.724291	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	0.408688	74	0.589371	74	0.714726	74	0.600831	74	1	74	1	74	1	74	0.628129	75	1	75	1	75	0.824392	75	1	75	1	75	1	74	1	75	1	75	1	74	0.983032	75	1	75	1	75	1	74	0.236382	74	1	74	1	75	1	74	1	74	0.820773	75	1	74	1	74	1	74	0.373724	74	1	74	0.0899017	74	0.449111	74	0.703185	75	1	75	1	75	1	74	1	74	1	74	0.905121	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	0.0708616	75	1	75	1	75	1	75	1	74	0.2401	74	1	74	0.41114	75	1	74	1	74	0.256952	74	1	74	1	74	1	74	1	74	1	
552	76	1	75	1	75	1	75	1	74	0.075275	74	1	74	1	74	1	75	1	75	1	75	1	74	0.690873	75	1	75	1	74	1	75	1	75	1	75	1	75	1	74	1	75	1	74	0.837064	74	1	74	0.715578	74	1	74	1	74	1	74	1	74	1	74	1	74	1	74	1	75	1	75	1	74	0.684901	75	1	75	1	75	1	74	0.951883	75	1	75	1	75	1	75	1	75	1	75	1	75	1	74	1	75	1	75	1	75	1	74	0.30353	75	1	75	1	75	1	75	1	75	1	75	1	74	0.281036	74	0.452257	74	1	74	0.795311	74	0.285079	74	1	74	1	75	1	75	1	75	1	75	1	74	0.838627	74	0.0271547	74	1	75	1	75	1	75	1	76	1	75	1	75	1	75	1	74	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	74	1	74	0.89431	75	1	74	0.23375	75	1	75	1	74	0.327382	74	1	75	1	74	1	75	1	75	1	75	1	75	1	75	1	75	1	74	1	75	1	75	1	74	1	74	1	74	1	74	1	74	0.927962	74	1	74	0.566126	75	1	75	1	75	1	75	1	75	1	75	1	74	1	75	1	75	1	74	0.0130907	75	1	74	1	74	1	74	0.674257	74	1	74	1	
553	76	1	75	1	75	1	75	1	75	1	74	1	74	1	74	0.271162	75	1	75	1	75	1	75	1	75	1	75	1	74	0.870468	75	1	75	1	75	1	75	1	74	1	75	1	75	1	74	1	75	1	74	0.603909	74	0.729391	74	1	74	1	74	1	74	1	74	1	74	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	0.103817	75	0.747947	75	1	74	1	75	1	75	1	75	1	75	1	75	0.737761	75	1	75	1	75	1	75	1	75	1	75	1	75	1	74	0.606943	75	1	75	1	74	1	74	0.842271	75	1	75	1	75	1	75	1	75	1	75	1	74	0.983648	75	1	75	1	75	1	76	1	76	1	75	0.553878	75	1	74	0.213355	75	1	75	1	75	1	75	1	75	1	75	1	75	1	74	1	75	1	75	1	75	1	75	1	75	1	75	1	74	0.428823	75	1	74	0.87074	75	1	75	1	75	1	75	1	75	1	75	1	74	1	75	1	75	1	74	1	74	0.531383	74	1	74	0.0608715	75	1	74	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	74	0.756794	75	1	75	1	75	1	75	1	75	1	74	0.0503038	75	1	74	1	74	1	
554	76	1	75	1	75	1	75	1	75	1	74	0.401003	74	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	74	0.669011	75	1	75	1	75	1	74	0.95018	74	0.580059	74	0.340903	74	1	74	1	74	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	76	1	76	1	75	1	74	1	75	1	75	1	75	1	75	1	76	1	75	0.165475	75	0.245988	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	74	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	0.918623	76	1	76	1	76	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	74	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	74	1	75	1	75	1	74	0.685248	75	1	74	0.156992	75	1	75	1	74	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	74	0.591511	74	1	
555	76	1	75	1	75	1	75	1	75	1	75	1	74	0.702093	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	74	1	74	0.686901	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	76	1	76	1	75	1	74	0.0839918	75	1	75	1	75	1	75	1	76	1	76	1	76	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	74	0.488344	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	76	1	76	1	76	1	76	1	76	1	75	1	75	1	75	1	75	1	75	1	75	1	75	0.832792	75	0.191807	75	1	74	0.798335	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	74	0.6023	75	1	75	1	75	1	75	1	75	1	75	1	75	1	74	1	75	1	75	1	75	0.93778	75	1	75	1	75	1	75	1	75	1	75	1	75	0.839164	75	1	75	1	75	1	75	1	75	1	75	1	74	0.031194	
556	76	1	75	1	75	0.0354555	75	0.0574391	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	74	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	0.74025	75	1	75	1	75	1	76	1	76	1	75	1	75	1	75	0.542698	75	0.277419	75	1	75	1	76	1	76	1	76	1	75	0.576443	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	76	1	76	1	76	1	76	1	76	1	75	0.781119	75	1	75	1	75	1	75	1	75	1	76	1	76	1	75	1	75	1	75	1	75	0.596444	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	74	0.636724	75	1	75	1	76	1	75	0.8288	75	0.948698	75	1	75	1	75	1	75	1	76	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	
557	76	1	75	0.642895	76	1	76	1	75	1	75	1	75	1	75	1	75	0.669918	76	1	75	0.773917	75	1	75	1	75	1	75	1	75	0.545613	75	0.93647	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	74	1	75	1	75	0.155256	75	0.997824	75	1	75	1	75	1	75	0.391686	75	1	76	1	75	0.658456	75	0.0797953	75	1	76	1	76	1	75	1	75	1	76	1	76	1	76	1	75	1	76	1	76	1	76	1	76	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	76	1	76	1	76	1	76	1	76	1	76	1	75	1	75	0.233114	75	0.67853	75	1	76	1	76	1	76	1	75	1	75	1	75	1	76	1	75	1	75	1	76	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	0.921866	75	0.943524	75	0.673671	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	76	1	76	1	76	1	75	0.0135324	75	1	75	1	75	1	76	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	
558	76	0.347259	76	1	76	1	76	1	75	1	75	1	75	1	75	1	76	1	76	1	76	1	75	1	76	1	76	1	75	1	76	1	76	1	76	1	75	0.112158	75	1	75	0.699546	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	74	0.718197	75	1	76	1	76	1	75	1	75	0.437439	75	0.460934	76	1	75	1	76	1	76	1	76	1	76	1	76	1	76	1	76	1	75	1	76	1	76	1	76	1	75	1	76	1	76	1	76	1	76	1	75	0.303177	75	0.595963	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	0.255077	75	0.458097	75	0.583866	75	0.444864	75	1	75	1	75	1	75	0.489851	76	1	76	1	76	0.671359	76	1	76	1	76	1	75	1	76	1	76	1	75	0.856117	76	1	76	1	76	1	75	0.105714	75	1	75	1	76	1	75	1	75	0.669593	76	1	75	1	75	1	75	0.255781	75	1	76	1	75	0.323554	75	0.575736	76	1	76	1	76	1	75	1	75	0.921407	75	0.792625	75	1	75	1	75	1	75	1	75	1	75	1	75	1	76	1	76	1	76	1	76	1	76	1	75	0.0929716	75	1	75	0.279948	76	1	75	1	75	0.146801	75	1	75	1	75	1	75	1	75	1	
559	77	1	76	1	76	1	76	1	76	1	75	1	75	1	75	1	76	1	76	1	76	1	75	0.546253	76	1	76	1	75	1	76	1	76	1	76	1	76	1	75	1	76	1	75	0.700181	75	1	75	0.577589	75	1	75	1	75	1	75	1	75	1	75	1	75	1	75	1	76	1	76	1	75	0.594603	76	1	76	1	76	1	75	0.922764	76	1	76	1	76	1	76	1	76	1	76	1	76	1	75	1	76	1	76	1	76	1	75	0.174313	76	1	76	1	76	1	76	1	76	1	76	1	75	0.169008	75	0.344389	75	1	75	0.678649	75	0.164712	75	1	75	1	76	1	76	1	76	1	76	1	75	0.68547	76	1	75	1	76	1	76	1	76	1	77	1	76	1	76	1	76	1	75	1	76	1	76	1	76	1	76	1	76	1	76	1	76	1	75	1	75	0.778329	76	1	75	0.0998992	76	1	76	1	75	0.176489	75	1	76	1	75	1	76	1	76	1	76	1	76	1	76	1	76	1	75	1	76	1	76	1	75	1	75	1	75	1	75	1	75	0.848295	75	1	75	0.475789	76	1	76	1	76	1	76	1	76	1	76	1	75	1	76	1	76	1	76	1	76	1	75	1	75	1	75	0.557598	75	1	75	1	
560	77	1	76	1	76	1	76	1	76	1	75	1	75	1	75	0.156907	76	1	76	1	76	1	76	1	76	1	76	1	75	0.763213	76	1	76	1	76	1	76	1	75	0.912736	76	1	76	1	75	1	76	1	75	0.512506	75	0.657789	75	1	75	1	75	1	75	1	75	1	75	1	76	1	76	1	76	1	76	1	76	1	76	1	76	1	76	1	76	1	76	1	76	1	77	1	76	0.629162	76	1	75	1	76	1	76	1	76	1	76	1	76	0.610993	76	1	76	1	76	1	76	1	76	1	76	1	76	1	75	0.468567	76	1	76	1	75	1	75	0.739234	76	1	76	1	76	1	76	1	76	1	76	1	75	0.901458	76	1	76	1	76	1	77	1	77	1	76	0.393007	76	1	75	0.135677	76	1	76	1	76	1	76	1	76	1	76	1	76	1	75	1	76	1	76	1	76	1	76	1	76	1	76	1	75	0.264936	76	1	75	0.737099	76	1	76	1	76	1	76	1	76	1	76	1	75	1	76	1	76	1	75	1	75	0.439464	75	1	76	1	76	1	75	1	76	1	76	1	76	1	76	1	76	1	76	1	76	1	75	0.66755	76	1	76	1	76	1	76	1	76	1	76	1	76	1	75	1	75	1	
